,Outline,Critical,ID.,Descrição dos Serviços,Empreiteiro,Dur,Início,Fim,Início,Fim,%,Início,Fim,Observações,periodo
3599,4,No,2698,CHAPISCO DO TERRAÇO - 7 ANDAR,Empresa 11,3 d,2021-03-29 00:00:00,2021-03-31 00:00:00,2022-04-28 00:00:00,2022-05-02 00:00:00,1,,,,2022-05-01
3600,4,No,2716,CHAPISCO DO TERRAÇO - 25 ANDAR,Empresa 11,3 d,2021-08-06 00:00:00,2021-08-10 00:00:00,2022-04-25 00:00:00,2022-04-27 00:00:00,1,,,,2022-05-01
3601,3,No,2731,EMBOÇO EXTERNO DO TERRAÇO,,216 d,2021-04-01 00:00:00,2021-12-06 00:00:00,2021-07-05 00:00:00,2022-05-11 00:00:00,,,,,2022-05-01
3602,4,No,2732,EMBOÇO DO TERRAÇO - 7 ANDAR,Empresa 11,5 d,2021-04-01 00:00:00,2021-04-08 00:00:00,2022-05-05 00:00:00,2022-05-11 00:00:00,1,,,,2022-05-01
3603,4,No,2750,EMBOÇO DO TERRAÇO - 25 ANDAR,Empresa 11,5 d,2021-08-11 00:00:00,2021-08-17 00:00:00,2022-04-28 00:00:00,2022-05-04 00:00:00,1,,,,2022-05-01
3604,4,Yes,2766,PISO DE TERRAÇOS - 39 ANDAR,Empresa 3,3 d,2022-02-21 00:00:00,2022-02-23 00:00:00,2022-04-20 00:00:00,2022-04-22 00:00:00,1,,,,2022-05-01
3605,4,No,2767,PISO DE TERRAÇOS - 38 ANDAR,Empresa 3,3 d,2022-02-28 00:00:00,2022-03-02 00:00:00,2022-04-27 00:00:00,2022-04-29 00:00:00,1,,,,2022-05-01
3606,4,Yes,2768,PISO DE TERRAÇOS - 37 ANDAR,Empresa 3,3 d,2022-03-07 00:00:00,2022-03-09 00:00:00,2022-05-04 00:00:00,2022-05-06 00:00:00,1,,,,2022-05-01
3607,4,Yes,2769,PISO DE TERRAÇOS - 36 ANDAR,Empresa 3,3 d,2022-03-14 00:00:00,2022-03-16 00:00:00,2022-05-11 00:00:00,2022-05-13 00:00:00,1,,,,2022-05-01
3608,4,Yes,2770,PISO DE TERRAÇOS - 35 ANDAR,Empresa 3,3 d,2022-03-21 00:00:00,2022-03-23 00:00:00,2022-05-16 00:00:00,2022-05-18 00:00:00,1,,,,2022-05-01
3609,4,Yes,2800,REJUNTAMENTO/ PROTEÇÃO DE PISO - 39 ANDAR,,2 d,2022-02-24 00:00:00,2022-02-25 00:00:00,2022-04-25 00:00:00,2022-04-26 00:00:00,1,,,,2022-05-01
3610,4,No,2801,REJUNTAMENTO/ PROTEÇÃO DE PISO - 38 ANDAR,,2 d,2022-03-03 00:00:00,2022-03-04 00:00:00,2022-05-02 00:00:00,2022-05-03 00:00:00,1,,,,2022-05-01
3611,4,Yes,2802,REJUNTAMENTO/ PROTEÇÃO DE PISO - 37 ANDAR,,2 d,2022-03-10 00:00:00,2022-03-11 00:00:00,2022-05-09 00:00:00,2022-05-10 00:00:00,1,,,,2022-05-01
3612,4,Yes,2803,REJUNTAMENTO/ PROTEÇÃO DE PISO - 36 ANDAR,,2 d,2022-03-17 00:00:00,2022-03-18 00:00:00,2022-05-16 00:00:00,2022-05-17 00:00:00,1,,,,2022-05-01
3613,4,Yes,2834,ARANHAS SANITÁRIAS DE TERRAÇOS/ RALOS - 39 ANDAR,Empresa 2,3 d,2022-02-28 00:00:00,2022-03-02 00:00:00,2022-04-27 00:00:00,2022-04-29 00:00:00,1,,,,2022-05-01
3614,4,No,2835,ARANHAS SANITÁRIAS DE TERRAÇOS/ RALOS - 38 ANDAR,Empresa 2,3 d,2022-03-07 00:00:00,2022-03-09 00:00:00,2022-05-04 00:00:00,2022-05-06 00:00:00,1,,,,2022-05-01
3615,4,Yes,2836,ARANHAS SANITÁRIAS DE TERRAÇOS/ RALOS - 37 ANDAR,Empresa 2,3 d,2022-03-14 00:00:00,2022-03-16 00:00:00,2022-05-11 00:00:00,2022-05-13 00:00:00,1,,,,2022-05-01
3616,4,Yes,2868,FORRO DE GESSO EM TERRAÇOS - 39 ANDAR,Empresa 8,2 d,2022-03-03 00:00:00,2022-03-04 00:00:00,2022-05-02 00:00:00,2022-05-03 00:00:00,1,,,,2022-05-01
3617,4,No,2869,FORRO DE GESSO EM TERRAÇOS - 38 ANDAR,Empresa 8,2 d,2022-03-10 00:00:00,2022-03-11 00:00:00,2022-05-09 00:00:00,2022-05-10 00:00:00,1,,,,2022-05-01
3618,4,No,2870,FORRO DE GESSO EM TERRAÇOS - 37 ANDAR,Empresa 8,2 d,2022-03-17 00:00:00,2022-03-18 00:00:00,2022-05-16 00:00:00,2022-05-17 00:00:00,1,,,,2022-05-01
3619,4,Yes,3141,MONT. ELEVADORES E PORTAS - SERVIÇO,Empresa 15,80 d,2021-11-25 00:00:00,2022-03-16 00:00:00,2022-03-01 00:00:00,2022-06-21 00:00:00,1,,,,2022-05-01
3620,3,Yes,3224,REVESTIMENTO DE GESSO EM HALL DE SERVIÇO,,218 d,2021-03-04 00:00:00,2021-11-03 00:00:00,2021-06-21 00:00:00,2022-04-29 00:00:00,,,,,2022-05-01
3621,4,Yes,3243,REVESTIMENTO DE GESSO EM HALL DE SERVIÇO - 25 ANDAR,Empresa 8,3 d,2021-07-14 00:00:00,2021-07-16 00:00:00,2022-04-27 00:00:00,2022-04-29 00:00:00,1,,,,2022-05-01
3622,3,No,3258,FIAÇÃO ELÉTRICA E DETECTOR DE FUMAÇA,,117 d,2021-03-09 00:00:00,2021-11-05 00:00:00,2021-10-21 00:00:00,2022-04-07 00:00:00,,,,,2022-05-01
3623,4,No,3291,FIAÇÃO ELÉTRICA E DETECTOR DE FUMAÇA - 39 ANDAR,Empresa 2,1 d,2021-11-04 00:00:00,2021-11-05 00:00:00,2022-04-07 00:00:00,2022-04-07 00:00:00,1,,,,2022-05-01
3624,3,Yes,3292,MONTAGEM DE BUSWAY,,33 d,2021-11-08 00:00:00,2021-12-23 00:00:00,2022-04-08 00:00:00,2022-05-24 00:00:00,,,,,2022-05-01
3625,4,Yes,3293,MONTAGEM DE BUSWAY - 7 ANDAR,Empresa 2,1 d,2021-11-08 00:00:00,2021-11-08 00:00:00,2022-04-08 00:00:00,2022-04-08 00:00:00,1,,,Executado até o 39°Pav,2022-05-01
3626,4,Yes,3294,MONTAGEM DE BUSWAY - 8 ANDAR,Empresa 2,1 d,2021-11-09 00:00:00,2021-11-09 00:00:00,2022-04-11 00:00:00,2022-04-11 00:00:00,1,,,,2022-05-01
3627,4,Yes,3295,MONTAGEM DE BUSWAY - 9 ANDAR,Empresa 2,1 d,2021-11-10 00:00:00,2021-11-10 00:00:00,2022-04-12 00:00:00,2022-04-12 00:00:00,1,,,,2022-05-01
3628,4,Yes,3296,MONTAGEM DE BUSWAY - 10 ANDAR,Empresa 2,1 d,2021-11-11 00:00:00,2021-11-11 00:00:00,2022-04-13 00:00:00,2022-04-13 00:00:00,1,,,,2022-05-01
3629,4,Yes,3297,MONTAGEM DE BUSWAY - 11 ANDAR,Empresa 2,1 d,2021-11-12 00:00:00,2021-11-12 00:00:00,2022-04-14 00:00:00,2022-04-14 00:00:00,1,,,,2022-05-01
3630,4,Yes,3298,MONTAGEM DE BUSWAY - 12 ANDAR,Empresa 2,1 d,2021-11-16 00:00:00,2021-11-16 00:00:00,2022-04-15 00:00:00,2022-04-15 00:00:00,1,,,,2022-05-01
3631,4,Yes,3299,MONTAGEM DE BUSWAY - 13 ANDAR,Empresa 2,1 d,2021-11-17 00:00:00,2021-11-17 00:00:00,2022-04-18 00:00:00,2022-04-18 00:00:00,1,,,,2022-05-01
3632,4,Yes,3300,MONTAGEM DE BUSWAY - 14 ANDAR,Empresa 2,1 d,2021-11-18 00:00:00,2021-11-18 00:00:00,2022-04-19 00:00:00,2022-04-19 00:00:00,1,,,,2022-05-01
3633,4,Yes,3301,MONTAGEM DE BUSWAY - 15 ANDAR,Empresa 2,1 d,2021-11-19 00:00:00,2021-11-19 00:00:00,2022-04-20 00:00:00,2022-04-20 00:00:00,1,,,,2022-05-01
3634,4,Yes,3302,MONTAGEM DE BUSWAY - 16 ANDAR,Empresa 2,1 d,2021-11-22 00:00:00,2021-11-22 00:00:00,2022-04-21 00:00:00,2022-04-21 00:00:00,1,,,,2022-05-01
3635,4,Yes,3303,MONTAGEM DE BUSWAY - 17 ANDAR,Empresa 2,1 d,2021-11-23 00:00:00,2021-11-23 00:00:00,2022-04-22 00:00:00,2022-04-22 00:00:00,1,,,,2022-05-01
3636,4,Yes,3304,MONTAGEM DE BUSWAY - 18 ANDAR,Empresa 2,1 d,2021-11-24 00:00:00,2021-11-24 00:00:00,2022-04-25 00:00:00,2022-04-25 00:00:00,1,,,,2022-05-01
3637,4,Yes,3305,MONTAGEM DE BUSWAY - 19 ANDAR,Empresa 2,1 d,2021-11-25 00:00:00,2021-11-25 00:00:00,2022-04-26 00:00:00,2022-04-26 00:00:00,1,,,,2022-05-01
3638,4,Yes,3306,MONTAGEM DE BUSWAY - 20 ANDAR,Empresa 2,1 d,2021-11-26 00:00:00,2021-11-26 00:00:00,2022-04-27 00:00:00,2022-04-27 00:00:00,1,,,,2022-05-01
3639,4,Yes,3307,MONTAGEM DE BUSWAY - 21 ANDAR,Empresa 2,1 d,2021-11-29 00:00:00,2021-11-29 00:00:00,2022-04-28 00:00:00,2022-04-28 00:00:00,1,,,,2022-05-01
3640,4,Yes,3308,MONTAGEM DE BUSWAY - 22 ANDAR,Empresa 2,1 d,2021-11-30 00:00:00,2021-11-30 00:00:00,2022-04-29 00:00:00,2022-04-29 00:00:00,1,,,,2022-05-01
3641,4,Yes,3309,MONTAGEM DE BUSWAY - 23 ANDAR,Empresa 2,1 d,2021-12-01 00:00:00,2021-12-01 00:00:00,2022-05-02 00:00:00,2022-05-02 00:00:00,1,,,,2022-05-01
3642,4,Yes,3310,MONTAGEM DE BUSWAY - 24 ANDAR,Empresa 2,1 d,2021-12-02 00:00:00,2021-12-02 00:00:00,2022-05-03 00:00:00,2022-05-03 00:00:00,1,,,,2022-05-01
3643,4,Yes,3311,MONTAGEM DE BUSWAY - 25 ANDAR,Empresa 2,1 d,2021-12-03 00:00:00,2021-12-03 00:00:00,2022-05-04 00:00:00,2022-05-04 00:00:00,1,,,,2022-05-01
3644,4,Yes,3312,MONTAGEM DE BUSWAY - 26 ANDAR,Empresa 2,1 d,2021-12-06 00:00:00,2021-12-06 00:00:00,2022-05-05 00:00:00,2022-05-05 00:00:00,1,,,,2022-05-01
3645,4,Yes,3313,MONTAGEM DE BUSWAY - 27 ANDAR,Empresa 2,1 d,2021-12-07 00:00:00,2021-12-07 00:00:00,2022-05-06 00:00:00,2022-05-06 00:00:00,1,,,,2022-05-01
3646,4,Yes,3314,MONTAGEM DE BUSWAY - 28 ANDAR,Empresa 2,1 d,2021-12-08 00:00:00,2021-12-08 00:00:00,2022-05-09 00:00:00,2022-05-09 00:00:00,1,,,,2022-05-01
3647,4,Yes,3315,MONTAGEM DE BUSWAY - 29 ANDAR,Empresa 2,1 d,2021-12-09 00:00:00,2021-12-09 00:00:00,2022-05-10 00:00:00,2022-05-10 00:00:00,1,,,,2022-05-01
3648,4,Yes,3316,MONTAGEM DE BUSWAY - 30 ANDAR,Empresa 2,1 d,2021-12-10 00:00:00,2021-12-10 00:00:00,2022-05-11 00:00:00,2022-05-11 00:00:00,1,,,,2022-05-01
3649,4,Yes,3317,MONTAGEM DE BUSWAY - 31 ANDAR,Empresa 2,1 d,2021-12-13 00:00:00,2021-12-13 00:00:00,2022-05-12 00:00:00,2022-05-12 00:00:00,1,,,,2022-05-01
3650,4,Yes,3318,MONTAGEM DE BUSWAY - 32 ANDAR,Empresa 2,1 d,2021-12-14 00:00:00,2021-12-14 00:00:00,2022-05-13 00:00:00,2022-05-13 00:00:00,1,,,,2022-05-01
3651,4,Yes,3319,MONTAGEM DE BUSWAY - 33 ANDAR,Empresa 2,1 d,2021-12-15 00:00:00,2021-12-15 00:00:00,2022-05-16 00:00:00,2022-05-16 00:00:00,1,,,,2022-05-01
3652,4,Yes,3320,MONTAGEM DE BUSWAY - 34 ANDAR,Empresa 2,1 d,2021-12-16 00:00:00,2021-12-16 00:00:00,2022-05-17 00:00:00,2022-05-17 00:00:00,1,,,,2022-05-01
3653,4,Yes,3321,MONTAGEM DE BUSWAY - 35 ANDAR,Empresa 2,1 d,2021-12-17 00:00:00,2021-12-17 00:00:00,2022-05-18 00:00:00,2022-05-18 00:00:00,1,,,,2022-05-01
3654,4,Yes,3322,MONTAGEM DE BUSWAY - 36 ANDAR,Empresa 2,1 d,2021-12-20 00:00:00,2021-12-20 00:00:00,2022-05-19 00:00:00,2022-05-19 00:00:00,1,,,,2022-05-01
3655,4,Yes,3323,MONTAGEM DE BUSWAY - 37 ANDAR,Empresa 2,1 d,2021-12-21 00:00:00,2021-12-21 00:00:00,2022-05-20 00:00:00,2022-05-20 00:00:00,1,,,,2022-05-01
3656,3,No,3326,MONTAGEM DE QUADROS,,"49,5 d",2021-11-09 00:00:00,2022-01-18 00:00:00,2022-04-11 00:00:00,2022-06-20 00:00:00,,,,,2022-05-01
3657,4,No,3327,MONTAGEM DE QUADROS - 7 ANDAR,Empresa 2,"1,5 d",2021-11-09 00:00:00,2021-11-10 00:00:00,2022-04-11 00:00:00,2022-04-12 00:00:00,1,,,Executado até o 39°Pav,2022-05-01
3658,4,No,3328,MONTAGEM DE QUADROS - 8 ANDAR,Empresa 2,"1,5 d",2021-11-10 00:00:00,2021-11-11 00:00:00,2022-04-12 00:00:00,2022-04-13 00:00:00,1,,,,2022-05-01
3659,4,No,3329,MONTAGEM DE QUADROS - 9 ANDAR,Empresa 2,"1,5 d",2021-11-12 00:00:00,2021-11-16 00:00:00,2022-04-14 00:00:00,2022-04-15 00:00:00,1,,,,2022-05-01
3660,4,No,3330,MONTAGEM DE QUADROS - 10 ANDAR,Empresa 2,"1,5 d",2021-11-16 00:00:00,2021-11-17 00:00:00,2022-04-15 00:00:00,2022-04-18 00:00:00,1,,,,2022-05-01
3661,4,No,3331,MONTAGEM DE QUADROS - 11 ANDAR,Empresa 2,"1,5 d",2021-11-18 00:00:00,2021-11-19 00:00:00,2022-04-19 00:00:00,2022-04-20 00:00:00,1,,,,2022-05-01
3662,4,No,3332,MONTAGEM DE QUADROS - 12 ANDAR,Empresa 2,"1,5 d",2021-11-19 00:00:00,2021-11-22 00:00:00,2022-04-20 00:00:00,2022-04-21 00:00:00,1,,,,2022-05-01
3663,4,No,3333,MONTAGEM DE QUADROS - 13 ANDAR,Empresa 2,"1,5 d",2021-11-23 00:00:00,2021-11-24 00:00:00,2022-04-22 00:00:00,2022-04-25 00:00:00,1,,,,2022-05-01
3664,4,No,3334,MONTAGEM DE QUADROS - 14 ANDAR,Empresa 2,"1,5 d",2021-11-24 00:00:00,2021-11-25 00:00:00,2022-04-25 00:00:00,2022-04-26 00:00:00,1,,,,2022-05-01
3665,4,No,3335,MONTAGEM DE QUADROS - 15 ANDAR,Empresa 2,"1,5 d",2021-11-26 00:00:00,2021-11-29 00:00:00,2022-04-27 00:00:00,2022-04-28 00:00:00,1,,,,2022-05-01
3666,4,No,3336,MONTAGEM DE QUADROS - 16 ANDAR,Empresa 2,"1,5 d",2021-11-29 00:00:00,2021-11-30 00:00:00,2022-04-28 00:00:00,2022-04-29 00:00:00,1,,,,2022-05-01
3667,4,No,3337,MONTAGEM DE QUADROS - 17 ANDAR,Empresa 2,"1,5 d",2021-12-01 00:00:00,2021-12-02 00:00:00,2022-05-02 00:00:00,2022-05-03 00:00:00,1,,,,2022-05-01
3668,4,No,3338,MONTAGEM DE QUADROS - 18 ANDAR,Empresa 2,"1,5 d",2021-12-02 00:00:00,2021-12-03 00:00:00,2022-05-03 00:00:00,2022-05-04 00:00:00,1,,,,2022-05-01
3669,4,No,3339,MONTAGEM DE QUADROS - 19 ANDAR,Empresa 2,"1,5 d",2021-12-06 00:00:00,2021-12-07 00:00:00,2022-05-05 00:00:00,2022-05-06 00:00:00,1,,,,2022-05-01
3670,4,No,3340,MONTAGEM DE QUADROS - 20 ANDAR,Empresa 2,"1,5 d",2021-12-07 00:00:00,2021-12-08 00:00:00,2022-05-06 00:00:00,2022-05-09 00:00:00,1,,,,2022-05-01
3671,4,No,3341,MONTAGEM DE QUADROS - 21 ANDAR,Empresa 2,"1,5 d",2021-12-09 00:00:00,2021-12-10 00:00:00,2022-05-10 00:00:00,2022-05-11 00:00:00,1,,,,2022-05-01
3672,4,No,3342,MONTAGEM DE QUADROS - 22 ANDAR,Empresa 2,"1,5 d",2021-12-10 00:00:00,2021-12-13 00:00:00,2022-05-11 00:00:00,2022-05-12 00:00:00,1,,,,2022-05-01
3673,4,No,3343,MONTAGEM DE QUADROS - 23 ANDAR,Empresa 2,"1,5 d",2021-12-14 00:00:00,2021-12-15 00:00:00,2022-05-13 00:00:00,2022-05-16 00:00:00,1,,,,2022-05-01
3674,4,No,3344,MONTAGEM DE QUADROS - 24 ANDAR,Empresa 2,"1,5 d",2021-12-15 00:00:00,2021-12-16 00:00:00,2022-05-16 00:00:00,2022-05-17 00:00:00,1,,,,2022-05-01
3675,4,No,3345,MONTAGEM DE QUADROS - 25 ANDAR,Empresa 2,"1,5 d",2021-12-17 00:00:00,2021-12-20 00:00:00,2022-05-18 00:00:00,2022-05-19 00:00:00,1,,,,2022-05-01
3676,4,No,3346,MONTAGEM DE QUADROS - 26 ANDAR,Empresa 2,"1,5 d",2021-12-20 00:00:00,2021-12-21 00:00:00,2022-05-19 00:00:00,2022-05-20 00:00:00,1,,,,2022-05-01
3677,3,Yes,3809,REVESTIMENTO DE GESSO EM HALL DE SERVIÇO,,221 d,2021-03-04 00:00:00,2021-11-03 00:00:00,2021-06-21 00:00:00,2022-05-04 00:00:00,,,,,2022-05-01
3678,4,Yes,3828,REVESTIMENTO DE GESSO EM HALL DE SERVIÇO - 25 ANDAR,Empresa 8,3 d,2021-07-14 00:00:00,2021-07-16 00:00:00,2022-05-02 00:00:00,2022-05-04 00:00:00,1,,,,2022-05-01
3679,4,No,3842,REVESTIMENTO DE GESSO EM HALL DE SERVIÇO - 39 ANDAR,Empresa 8,1 d,2021-10-29 00:00:00,2021-11-03 00:00:00,2022-04-07 00:00:00,2022-04-07 00:00:00,1,,,,2022-05-01
3680,3,No,4783,REVESTIMENTO DE GESSO/ ARGAMASSA EM ESCADA,,204 d,2021-05-03 00:00:00,2021-10-29 00:00:00,2021-06-21 00:00:00,2022-04-11 00:00:00,,,,,2022-05-01
3681,4,No,4808,REVESTIMENTO DE GESSO/ ARGAMASSA EM ESCADA - 25 ANDAR,Empresa 8,4 d,2021-08-13 00:00:00,2021-08-17 00:00:00,2022-04-06 00:00:00,2022-04-11 00:00:00,1,,,,2022-05-01
3682,3,Yes,5343,IMPERMEABILIZAÇÃO DAS ÁREAS FRIAS,,3 d,2022-02-17 00:00:00,2022-02-21 00:00:00,2022-04-07 00:00:00,2022-04-11 00:00:00,,,,,2022-05-01
3683,4,Yes,5344,IMPERMEABILIZAÇÃO DAS ÁREAS FRIAS - WC'S,Empresa 10,3 d,2022-02-17 00:00:00,2022-02-21 00:00:00,2022-04-07 00:00:00,2022-04-11 00:00:00,1,,,,2022-05-01
3684,3,Yes,5345,CONTRAPISO NAS ÁREAS FRIAS,,2 d,2022-02-22 00:00:00,2022-02-23 00:00:00,2022-04-12 00:00:00,2022-04-13 00:00:00,,,,,2022-05-01
3685,4,Yes,5346,CONTRAPISO NAS ÁREAS FRIAS - WC'S,Empresa 4,2 d,2022-02-22 00:00:00,2022-02-23 00:00:00,2022-04-12 00:00:00,2022-04-13 00:00:00,,2022-05-25 00:00:00,2022-05-26 00:00:00,,2022-05-01
3686,3,No,5566,PROTEÇÃO MECANICA,,15 d,2022-06-27 00:00:00,2022-07-15 00:00:00,2022-04-06 00:00:00,2022-04-26 00:00:00,,,,,2022-05-01
3687,4,No,5567,PROTEÇÃO MECANICA,,15 d,2022-06-27 00:00:00,2022-07-15 00:00:00,2022-04-06 00:00:00,2022-04-26 00:00:00,1,,,,2022-05-01
3688,3,No,5993,REGULARIZAÇÃO NO POÇO DOS ELEVADORES,,30 d,2022-01-31 00:00:00,2022-03-11 00:00:00,2022-03-11 00:00:00,2022-04-21 00:00:00,,,,,2022-05-01
3689,4,No,5998,REGULARIZAÇÃO NO POÇO DOS ELEVADORES - SOCIAL,Empresa 3,5 d,2022-02-28 00:00:00,2022-03-04 00:00:00,2022-04-08 00:00:00,2022-04-14 00:00:00,1,,,,2022-05-01
3690,4,No,5999,REGULARIZAÇÃO NO POÇO DOS ELEVADORES - SOCIAL,Empresa 3,5 d,2022-03-07 00:00:00,2022-03-11 00:00:00,2022-04-15 00:00:00,2022-04-21 00:00:00,1,,,,2022-05-01
3691,3,No,6000,PINTURA NOS POÇOS DE ELEVADORES,,30 d,2022-02-07 00:00:00,2022-03-18 00:00:00,2022-03-18 00:00:00,2022-04-28 00:00:00,,,,,2022-05-01
3692,4,No,6004,PINTURA NOS POÇOS DE ELEVADORES - SOCIAL,Empresa 10,5 d,2022-02-28 00:00:00,2022-03-04 00:00:00,2022-04-08 00:00:00,2022-04-14 00:00:00,,2022-05-16 00:00:00,2022-05-20 00:00:00,,2022-05-01
3693,4,No,6005,PINTURA NOS POÇOS DE ELEVADORES - SOCIAL,Empresa 10,5 d,2022-03-07 00:00:00,2022-03-11 00:00:00,2022-04-15 00:00:00,2022-04-21 00:00:00,,2022-05-23 00:00:00,2022-05-27 00:00:00,,2022-05-01
3694,4,No,6006,PINTURA NOS POÇOS DE ELEVADORES - SOCIAL,Empresa 10,5 d,2022-03-14 00:00:00,2022-03-18 00:00:00,2022-04-22 00:00:00,2022-04-28 00:00:00,,2022-05-30 00:00:00,2022-06-03 00:00:00,,2022-05-01
3695,3,No,6007,ILUMINAÇÃO DO POÇO DE ELEVADOR,,30 d,2022-02-14 00:00:00,2022-03-25 00:00:00,2022-03-25 00:00:00,2022-05-05 00:00:00,,,,,2022-05-01
3696,4,No,6010,ILUMINAÇÃO DO POÇO DE ELEVADOR - SOCIAL,Empresa 2,5 d,2022-02-28 00:00:00,2022-03-04 00:00:00,2022-04-08 00:00:00,2022-04-14 00:00:00,1,,,,2022-05-01
3697,4,No,6011,ILUMINAÇÃO DO POÇO DE ELEVADOR - SOCIAL,Empresa 2,5 d,2022-03-07 00:00:00,2022-03-11 00:00:00,2022-04-15 00:00:00,2022-04-21 00:00:00,1,,,,2022-05-01
3698,4,No,6012,ILUMINAÇÃO DO POÇO DE ELEVADOR - SOCIAL,Empresa 2,5 d,2022-03-14 00:00:00,2022-03-18 00:00:00,2022-04-22 00:00:00,2022-04-28 00:00:00,1,,,,2022-05-01
3699,4,No,6013,ILUMINAÇÃO DO POÇO DE ELEVADOR - SOCIAL,Empresa 2,5 d,2022-03-21 00:00:00,2022-03-25 00:00:00,2022-04-29 00:00:00,2022-05-05 00:00:00,1,,,,2022-05-01
3700,4,No,6016,ENTREGA DOS POÇOS DE ELEVADORES - SOCIAL,Empresa 2,3 d,2022-02-28 00:00:00,2022-03-02 00:00:00,2022-04-08 00:00:00,2022-04-12 00:00:00,1,,,,2022-05-01
3701,4,No,6017,ENTREGA DOS POÇOS DE ELEVADORES - SOCIAL,Empresa 2,3 d,2022-03-07 00:00:00,2022-03-09 00:00:00,2022-04-15 00:00:00,2022-04-19 00:00:00,1,,,,2022-05-01
3702,3,Yes,6136,ELEVAÇÃO DA ALVENARIA TOTAL DO PAVIMENTO,,231 d,2021-05-03 00:00:00,2022-01-19 00:00:00,2021-05-17 00:00:00,2022-04-14 00:00:00,,,,,2022-05-01
3703,4,Yes,6155,ELEVAÇÃO TOTAL DA ALVENARIA - 24 ANDAR,Empresa 3,5 d,2021-09-09 00:00:00,2021-09-15 00:00:00,2022-04-08 00:00:00,2022-04-14 00:00:00,1,,,,2022-05-01
3704,3,Yes,6174,CAIXAS ELÉTRICAS EM ALVENARIA,,220 d,2021-05-10 00:00:00,2022-01-21 00:00:00,2021-06-08 00:00:00,2022-04-20 00:00:00,,,,,2022-05-01
3705,4,Yes,6193,CHUMBAMENTO DE CAIXAS ELÉTRICAS - 24 ANDAR,Empresa 2,4 d,2021-09-16 00:00:00,2021-09-21 00:00:00,2022-04-15 00:00:00,2022-04-20 00:00:00,1,,,,2022-05-01
3706,4,Yes,6205,CHUMBAMENTO DE CAIXAS ELÉTRICAS - 36 ANDAR,Empresa 2,4 d,2021-12-15 00:00:00,2021-12-20 00:00:00,2022-04-05 00:00:00,2022-04-08 00:00:00,1,,,,2022-05-01
3707,3,Yes,6250,CONTRAPISO EM ÁREAS SECAS (CONTRAPISO ACUSTICO NAS ÁREAS SECAS),,202 d,2021-05-21 00:00:00,2022-02-08 00:00:00,2021-07-16 00:00:00,2022-05-03 00:00:00,,,,,2022-05-01
3708,4,Yes,6269,CONTRAPISO NAS ÁREAS SECAS (incluso cozinha) - 24 ANDAR,Empresa 4,4 d,2021-09-29 00:00:00,2021-10-05 00:00:00,2022-04-28 00:00:00,2022-05-03 00:00:00,,2022-05-16 00:00:00,2022-05-20 00:00:00,,2022-05-01
3709,4,Yes,6280,CONTRAPISO NAS ÁREAS SECAS (incluso cozinha) - 35 ANDAR,Empresa 4,3 d,2021-12-20 00:00:00,2021-12-24 00:00:00,2022-04-07 00:00:00,2022-04-11 00:00:00,1,,,,2022-05-01
3710,4,Yes,6281,CONTRAPISO NAS ÁREAS SECAS (incluso cozinha) - 36 ANDAR,Empresa 4,3 d,2021-12-27 00:00:00,2021-12-31 00:00:00,2022-04-12 00:00:00,2022-04-14 00:00:00,1,,,,2022-05-01
3711,4,Yes,6282,CONTRAPISO NAS ÁREAS SECAS (incluso cozinha) - 37 ANDAR,Empresa 4,3 d,2022-01-05 00:00:00,2022-01-11 00:00:00,2022-04-15 00:00:00,2022-04-19 00:00:00,1,,,,2022-05-01
3712,4,Yes,6283,CONTRAPISO NAS ÁREAS SECAS (incluso cozinha) - 38 ANDAR,Empresa 4,3 d,2022-01-12 00:00:00,2022-01-18 00:00:00,2022-04-20 00:00:00,2022-04-22 00:00:00,1,,,,2022-05-01
3713,4,Yes,6284,CONTRAPISO NAS ÁREAS SECAS (incluso cozinha) - 39 ANDAR,Empresa 4,3 d,2022-01-19 00:00:00,2022-01-25 00:00:00,2022-04-25 00:00:00,2022-04-27 00:00:00,1,,,,2022-05-01
3714,3,Yes,6288,PONTOS E FAIXAS - ÁREAS SECAS,,193 d,2021-05-28 00:00:00,2022-02-11 00:00:00,2021-07-21 00:00:00,2022-04-25 00:00:00,,,,,2022-05-01
3715,4,Yes,6307,PONTOS E FAIXAS - ÁREAS SECAS - 24 ANDAR,Empresa 8,3 d,2021-10-06 00:00:00,2021-10-08 00:00:00,2022-04-21 00:00:00,2022-04-25 00:00:00,1,,,,2022-05-01
3716,4,Yes,6319,PONTOS E FAIXAS - ÁREAS SECAS - 36 ANDAR,Empresa 8,3 d,2022-01-03 00:00:00,2022-01-05 00:00:00,2022-04-11 00:00:00,2022-04-13 00:00:00,1,,,,2022-05-01
3717,3,Yes,6326,PONTOS E FAIXAS - ÁREAS ÚMIDAS,,193 d,2021-06-02 00:00:00,2022-02-16 00:00:00,2021-07-26 00:00:00,2022-04-28 00:00:00,,,,,2022-05-01
3718,4,Yes,6345,PONTOS E FAIXAS - ÁREAS ÚMIDAS - 24 ANDAR,Empresa 3,3 d,2021-10-11 00:00:00,2021-10-14 00:00:00,2022-04-26 00:00:00,2022-04-28 00:00:00,1,,,,2022-05-01
